Time Serie,UK_cdf,AUS_cdf
14/01/2005,-12.11712516,-10.61505078
18/01/2005,-12.09843008,-10.50884535
19/01/2005,-12.36011232,-10.87259194
20/01/2005,-12.24766854,-10.95625485
21/01/2005,-12.35998602,-12.25030981
24/01/2005,-12.56613295,-11.9649701
25/01/2005,-11.85251793,-11.44205408
26/01/2005,-12.84077077,-12.74254367
27/01/2005,-13.0102623,-12.8123003
28/01/2005,-12.93480484,-12.74249498
31/01/2005,-12.93480484,-12.85100529
01/02/2005,-12.63320257,-12.38545594
02/02/2005,-12.80234371,-12.56308955
03/02/2005,-12.68939191,-12.12208375
04/02/2005,-12.93384471,-12.40709376
07/02/2005,-11.63318495,-12.25259396
08/02/2005,-11.42849571,-11.67411343
09/02/2005,-11.48420601,-11.87349993
10/02/2005,-12.17168279,-13.68693162
11/02/2005,-11.90975575,-14.03127346
14/02/2005,-13.27195019,-14.52601196
15/02/2005,-13.13952492,-14.15508622
16/02/2005,-12.53495284,-13.59682234
17/02/2005,-13.43636129,-14.40220196
18/02/2005,-13.43636129,-14.33914032
22/02/2005,-14.17541758,-15.12691407
23/02/2005,-14.04177878,-14.10261679
24/02/2005,-14.23243655,-14.24409286
25/02/2005,-14.48076511,-14.01583626
28/02/2005,-14.99780839,-15.11525514
01/03/2005,-14.76681705,-13.92421179
02/03/2005,-14.34430889,-13.75942836
03/03/2005,-14.21044008,-13.86126933
04/03/2005,-14.95528347,-14.83366582
07/03/2005,-14.53196232,-14.91285492
08/03/2005,-15.22174964,-15.52309426
09/03/2005,-14.93234196,-14.9728989
10/03/2005,-14.91310379,-14.60017884
11/03/2005,-15.04774507,-15.04262176
14/03/2005,-14.29658945,-14.15380341
15/03/2005,-14.39217346,-14.50777179
16/03/2005,-15.06190175,-15.16296598
17/03/2005,-14.92705297,-15.02788453
18/03/2005,-14.67695678,-15.05169028
21/03/2005,-13.54473647,-14.14685656
22/03/2005,-13.65858847,-14.80759753
23/03/2005,-12.13883163,-12.59839649
24/03/2005,-12.12011905,-12.13356848
25/03/2005,-11.98915554,-12.23381524
28/03/2005,-11.8396787,-11.79383068
29/03/2005,-12.34341005,-12.17809136
30/03/2005,-12.68093114,-12.20895079
31/03/2005,-13.07603933,-12.3632956
01/04/2005,-12.54713869,-11.94592043
04/04/2005,-12.24649983,-11.59185639
05/04/2005,-12.45256952,-11.6455456
06/04/2005,-12.52765869,-11.43834738
07/04/2005,-12.43372669,-11.77530557
08/04/2005,-12.73402699,-12.32087188
11/04/2005,-13.16700892,-12.69172872
12/04/2005,-12.82667994,-12.42030568
13/04/2005,-13.27891284,-13.23237065
14/04/2005,-12.63533911,-12.16414453
15/04/2005,-13.27479745,-12.00984735
18/04/2005,-13.91837118,-11.50145111
19/04/2005,-14.50895986,-12.02260378
20/04/2005,-14.68143974,-12.6774574
21/04/2005,-14.18230363,-12.84806616
22/04/2005,-14.43063218,-13.50059471
25/04/2005,-14.25828443,-13.24256046
26/04/2005,-13.85683155,-13.14897132
27/04/2005,-13.89491228,-12.79054838
28/04/2005,-14.16157895,-13.18651111
29/04/2005,-14.27617024,-13.68538086
02/05/2005,-13.41574959,-13.19967777
03/05/2005,-13.16930409,-12.43566436
04/05/2005,-13.64207262,-12.9540396
05/05/2005,-13.88908003,-13.3740116
06/05/2005,-13.22241337,-12.76482697
09/05/2005,-12.76829794,-12.35340017
10/05/2005,-12.73062607,-12.68583156
11/05/2005,-12.22224723,-12.53069659
12/05/2005,-11.77264064,-11.67103117
13/05/2005,-11.11989912,-10.78029938
16/05/2005,-10.24904494,-10.17142504
17/05/2005,-10.43273341,-10.30759268
18/05/2005,-10.32231751,-10.61060003
19/05/2005,-10.23040574,-10.43584127
20/05/2005,-9.569248718,-9.97315923
23/05/2005,-9.806431714,-10.41106032
24/05/2005,-9.806431714,-10.93430291
25/05/2005,-9.934449271,-10.97241848
26/05/2005,-9.348476006,-10.68262972
27/05/2005,-9.475910923,-10.93356121
31/05/2005,-9.49413914,-10.51428998
01/06/2005,-8.874266761,-9.269319204
02/06/2005,-9.07357823,-9.771681054
03/06/2005,-8.873868717,-9.92993275
06/06/2005,-9.363087778,-11.25078715
07/06/2005,-9.963961777,-11.85503987
08/06/2005,-10.23873738,-11.76269666
09/06/2005,-9.357032748,-11.59355697
10/06/2005,-8.920033476,-10.93349096
13/06/2005,-8.267386631,-10.49887411
14/06/2005,-8.555571069,-11.32638701
15/06/2005,-9.404559508,-11.64790581
16/06/2005,-9.331686489,-12.17781903
17/06/2005,-9.659376276,-12.88813403
20/06/2005,-9.476727874,-12.77149329
21/06/2005,-9.531422496,-12.97343504
22/06/2005,-9.403731872,-13.09017564
23/06/2005,-9.185112816,-12.34216255
24/06/2005,-9.421433485,-11.69251058
27/06/2005,-9.585427654,-11.71556267
28/06/2005,-9.056133987,-11.16987057
29/06/2005,-8.63855955,-10.91761556
30/06/2005,-7.806883542,-10.82611728
01/07/2005,-6.551728441,-9.470133425
05/07/2005,-5.75484514,-8.147322452
06/07/2005,-5.842687726,-8.058308284
07/07/2005,-4.893153701,-7.94713953
08/07/2005,-4.562200905,-8.043378795
11/07/2005,-5.708034239,-8.947417328
12/07/2005,-6.779337365,-10.02421386
13/07/2005,-5.643175462,-8.935696208
14/07/2005,-5.818706443,-9.474094473
15/07/2005,-5.519779065,-9.068109961
18/07/2005,-5.467184394,-9.771966194
19/07/2005,-4.556022663,-9.115907074
20/07/2005,-4.208740149,-9.752706594
21/07/2005,-5.1604619,-10.93645085
22/07/2005,-4.828526191,-11.34084578
25/07/2005,-5.072301221,-10.97311422
26/07/2005,-4.845385529,-10.3395748
27/07/2005,-4.967294272,-9.952742274
28/07/2005,-5.59501877,-10.15674681
29/07/2005,-5.858222841,-10.45959357
01/08/2005,-6.4387999,-10.77095444
02/08/2005,-6.61575973,-11.17470244
03/08/2005,-7.076670916,-12.06960836
04/08/2005,-7.00543316,-12.33973262
05/08/2005,-6.738481745,-11.45751624
08/08/2005,-7.377459381,-11.21204217
09/08/2005,-7.270278245,-10.5386415
10/08/2005,-7.698543769,-11.04791483
11/08/2005,-8.522916529,-12.30087534
12/08/2005,-8.956599218,-12.12292563
15/08/2005,-8.611771632,-11.59774799
16/08/2005,-8.666030991,-11.66689366
17/08/2005,-8.557453358,-10.81350702
18/08/2005,-7.852464204,-9.670040029
19/08/2005,-7.762713711,-9.247971895
22/08/2005,-8.246931788,-9.810865921
23/08/2005,-8.102761667,-9.856152358
24/08/2005,-7.940803777,-9.863703517
25/08/2005,-8.371993141,-10.49804878
26/08/2005,-8.498301333,-10.28525048
29/08/2005,-8.155031233,-9.466199976
30/08/2005,-7.236774121,-8.751591882
31/08/2005,-8.182358421,-9.356566115
01/09/2005,-9.641292138,-10.60393612
02/09/2005,-10.31758532,-11.12136117
06/09/2005,-10.40959857,-11.37377053
07/09/2005,-10.26224178,-11.58080987
08/09/2005,-10.24384929,-11.9419594
09/09/2005,-10.29901663,-12.18873969
12/09/2005,-9.397452691,-12.03412044
13/09/2005,-9.2880435,-11.48606949
14/09/2005,-9.451977926,-11.9159789
15/09/2005,-8.485001097,-11.29146078
16/09/2005,-8.286229865,-11.33743427
19/09/2005,-8.322298395,-11.40642622
20/09/2005,-8.35837994,-11.69025562
21/09/2005,-8.629089198,-11.85949941
22/09/2005,-7.633794229,-10.90396269
23/09/2005,-6.899158859,-10.12539617
26/09/2005,-6.667924422,-10.03450773
27/09/2005,-6.277507386,-9.63344833
28/09/2005,-6.065380817,-10.09320112
29/09/2005,-5.959542045,-10.37335558
30/09/2005,-6.382449534,-11.02635482
03/10/2005,-5.603826281,-10.82763883
04/10/2005,-5.761859644,-10.85814989
05/10/2005,-6.148774874,-10.02646975
06/10/2005,-6.554848321,-10.08700702
07/10/2005,-5.828026835,-10.03400482
11/10/2005,-5.19444711,-9.58750868
12/10/2005,-5.439287963,-9.745724607
13/10/2005,-5.158783054,-8.704372358
14/10/2005,-6.260181656,-9.600563546
17/10/2005,-5.553093093,-9.163487434
18/10/2005,-5.166924934,-8.773331372
19/10/2005,-5.971261357,-8.90786052
20/10/2005,-6.447200013,-9.626315841
21/10/2005,-6.340930088,-8.751900041
24/10/2005,-6.4470872,-9.222681688
25/10/2005,-7.244111642,-9.883391951
26/10/2005,-6.744200912,-9.686883751
27/10/2005,-7.135034097,-10.16964757
28/10/2005,-6.831841659,-9.116058549
31/10/2005,-6.316194433,-8.838530797
01/11/2005,-5.98008971,-8.449571263
02/11/2005,-6.685308328,-7.950353619
03/11/2005,-6.489995828,-7.757589681
04/11/2005,-5.284963044,-6.640229906
07/11/2005,-4.882231473,-6.698773631
08/11/2005,-4.742712813,-7.182042284
09/11/2005,-4.742712813,-6.828867389
10/11/2005,-5.003945833,-6.513595008
14/11/2005,-4.357883322,-5.936194044
15/11/2005,-4.461977701,-6.713753814
16/11/2005,-3.298379229,-6.479390258
17/11/2005,-3.435718285,-6.903180993
18/11/2005,-3.177853406,-6.492262296
21/11/2005,-3.280734064,-7.281505207
22/11/2005,-3.126254147,-7.11945453
23/11/2005,-3.571841122,-7.50921773
25/11/2005,-3.227547784,-7.073632643
28/11/2005,-3.604971013,-7.441171602
29/11/2005,-3.501647438,-7.603485311
30/11/2005,-4.189760288,-7.662604436
01/12/2005,-3.999218109,-7.877038035
02/12/2005,-4.085663475,-8.655103985
05/12/2005,-4.622088462,-9.274969557
06/12/2005,-4.656883174,-9.62065228
07/12/2005,-4.343621774,-8.647874963
08/12/2005,-5.280471185,-9.163184896
09/12/2005,-5.508141938,-9.350858494
12/12/2005,-6.561327825,-9.787079914
13/12/2005,-6.188789241,-9.666215735
14/12/2005,-6.559945126,-9.960466527
15/12/2005,-6.045487081,-8.65891526
16/12/2005,-6.41611892,-8.121080047
19/12/2005,-5.990963916,-8.039350349
20/12/2005,-5.444130259,-6.732743074
21/12/2005,-4.637112715,-6.637477062
22/12/2005,-4.584902482,-6.542301719
23/12/2005,-4.184832905,-6.059563276
27/12/2005,-4.080882801,-5.812074558
28/12/2005,-3.613593081,-6.356657771
29/12/2005,-3.820311427,-6.619489048
30/12/2005,-3.388756102,-6.919613489
03/01/2006,-4.626294775,-7.418879275
04/01/2006,-5.670499439,-8.570000881
05/01/2006,-5.547390048,-8.801413243
06/01/2006,-6.285138159,-9.407473849
09/01/2006,-6.002002431,-9.264444641
10/01/2006,-6.002002431,-8.903623773
11/01/2006,-5.98435641,-9.802432851
12/01/2006,-5.807927335,-9.190234227
13/01/2006,-6.389117895,-9.498227015
17/01/2006,-5.893103723,-9.257099745
18/01/2006,-5.857849008,-8.866210472
19/01/2006,-5.840227862,-8.611624175
20/01/2006,-6.086880434,-8.62656181
23/01/2006,-7.093591844,-9.328735561
24/01/2006,-7.343368829,-9.238462485
25/01/2006,-7.271825277,-9.494005514
26/01/2006,-7.021601863,-9.448794151
27/01/2006,-6.486747165,-9.268030424
30/01/2006,-6.220742554,-8.982337619
31/01/2006,-6.963579484,-9.971917047
01/02/2006,-6.749751971,-9.57818645
02/02/2006,-6.891999482,-9.653606919
03/02/2006,-5.877042217,-8.898832974
06/02/2006,-4.925164904,-8.022362826
07/02/2006,-4.82039801,-8.15603281
08/02/2006,-4.611083515,-7.576020912
09/02/2006,-4.645896396,-7.612986756
10/02/2006,-4.889671426,-7.383713773
13/02/2006,-4.784941107,-7.612462297
14/02/2006,-4.244400566,-7.516315563
15/02/2006,-4.573918429,-7.708424326
16/02/2006,-4.312912687,-7.397497468
17/02/2006,-4.590594048,-7.463918132
21/02/2006,-4.834241803,-7.589462774
22/02/2006,-4.712120379,-7.167989837
23/02/2006,-5.269708809,-7.624509975
24/02/2006,-4.849172626,-7.654097963
27/02/2006,-4.622336122,-7.491315869
28/02/2006,-5.353533894,-8.067514436
01/03/2006,-4.985242067,-8.052654491
02/03/2006,-5.090082185,-8.446384526
03/03/2006,-5.317474174,-8.200262807
06/03/2006,-5.089563936,-7.78362714
07/03/2006,-4.337421204,-6.790813922
08/03/2006,-4.320060093,-6.556054917
09/03/2006,-4.372134385,-7.03179231
10/03/2006,-3.729550155,-6.428762453
13/03/2006,-4.040162752,-6.648060698
14/03/2006,-5.009524012,-7.138903189
15/03/2006,-4.904647242,-7.381853937
16/03/2006,-5.42848171,-6.975949878
17/03/2006,-5.516247201,-6.160073362
20/03/2006,-5.481110166,-5.219565925
21/03/2006,-4.883990391,-4.345604206
22/03/2006,-5.023655196,-4.954225143
23/03/2006,-4.359319531,-4.125754571
24/03/2006,-4.706662359,-3.589887181
27/03/2006,-4.950649811,-2.872098822
28/03/2006,-5.107882515,-3.295468847
29/03/2006,-4.285485315,-2.89864345
30/03/2006,-4.823492951,-4.042065246
31/03/2006,-4.509411639,-4.39191531
03/04/2006,-4.47462298,-4.563872034
04/04/2006,-5.448366677,-4.922732294
05/04/2006,-5.097181427,-5.751083515
06/04/2006,-5.132177052,-6.455615764
07/04/2006,-4.572051024,-5.965527255
10/04/2006,-4.572051024,-6.009201735
11/04/2006,-4.920179831,-6.620911609
12/04/2006,-5.147254067,-6.452388749
13/04/2006,-5.269803087,-6.042762533
14/04/2006,-5.164632184,-6.101041836
17/04/2006,-6.320296691,-7.267307599
18/04/2006,-6.586018569,-7.400060752
19/04/2006,-7.332022121,-8.4708827
20/04/2006,-6.795157411,-7.269031401
21/04/2006,-6.884157055,-8.176311773
24/04/2006,-7.008867549,-8.176311773
25/04/2006,-7.222923917,-8.340075358
26/04/2006,-7.330181693,-9.391372704
27/04/2006,-7.974419345,-9.768134063
28/04/2006,-9.127157097,-10.15388401
01/05/2006,-9.47336701,-10.33611635
02/05/2006,-10.076768,-10.65560517
03/05/2006,-10.35270619,-11.69345621
04/05/2006,-10.55562078,-11.88623844
05/05/2006,-11.11014943,-11.63900055
08/05/2006,-11.09156207,-11.50797936
09/05/2006,-11.35173676,-11.85434635
10/05/2006,-11.42626629,-12.35639316
11/05/2006,-12.47045797,-12.58927625
12/05/2006,-12.82847569,-11.90455792
15/05/2006,-12.43135012,-10.58307415
16/05/2006,-12.33717042,-10.95680613
17/05/2006,-12.35598864,-10.14529181
18/05/2006,-12.65713677,-10.90470858
19/05/2006,-11.9963854,-9.802780206
22/05/2006,-12.55902606,-9.008048145
23/05/2006,-12.27611395,-9.496146065
24/05/2006,-11.58023281,-9.232034987
25/05/2006,-11.8043643,-10.00722879
26/05/2006,-10.98070275,-9.901039465
30/05/2006,-12.35463517,-10.45415357
31/05/2006,-11.86517734,-9.12082024
01/06/2006,-11.60290683,-8.602023247
02/06/2006,-12.31292177,-8.998462772
05/06/2006,-12.14355783,-9.223755652
06/06/2006,-11.1854515,-7.816259039
07/06/2006,-11.05519471,-7.816259039
08/06/2006,-10.20033502,-7.920170566
09/06/2006,-10.20033502,-8.841487157
12/06/2006,-10.27404056,-8.399042463
13/06/2006,-10.05276083,-7.615109359
14/06/2006,-10.54954096,-7.452134323
15/06/2006,-10.47557646,-7.19327773
16/06/2006,-10.51253137,-7.355567491
19/06/2006,-10.06890845,-7.170847526
20/06/2006,-10.0505058,-7.126596475
21/06/2006,-10.38169256,-7.111852649
22/06/2006,-9.532514045,-6.817019599
23/06/2006,-8.983365225,-6.346673453
26/06/2006,-8.892340284,-6.156489853
27/06/2006,-9.165166767,-6.689453276
28/06/2006,-8.727450188,-5.918754509
29/06/2006,-8.455069582,-6.355785611
30/06/2006,-10.51953898,-7.797002964
03/07/2006,-10.07575199,-7.975150232
05/07/2006,-9.707563482,-7.581039584
06/07/2006,-9.890982411,-8.277284306
07/07/2006,-10.6260063,-9.015704535
10/07/2006,-10.12619142,-8.60993357
11/07/2006,-10.18145021,-9.171226789
12/07/2006,-9.739135431,-9.299171397
13/07/2006,-10.03271341,-9.344386167
14/07/2006,-9.830284262,-9.367003779
17/07/2006,-8.93037609,-8.726026477
18/07/2006,-9.312611255,-8.336396625
19/07/2006,-9.879028211,-8.620021047
20/07/2006,-10.52217411,-9.031697693
21/07/2006,-11.0215268,-9.204565037
24/07/2006,-10.50108071,-9.294912876
25/07/2006,-10.0388026,-9.204483335
26/07/2006,-10.40692335,-10.06278781
27/07/2006,-11.21978128,-10.67791539
28/07/2006,-11.33153393,-10.9606387
31/07/2006,-11.53664301,-10.97596437
01/08/2006,-11.68611985,-10.55444383
02/08/2006,-12.04165877,-10.64602591
03/08/2006,-12.39846628,-10.13422391
04/08/2006,-13.71772749,-10.89421783
07/08/2006,-13.73682604,-10.61852477
08/08/2006,-13.60311066,-10.25194466
09/08/2006,-13.66034073,-11.00525466
10/08/2006,-12.61052206,-11.05892329
11/08/2006,-12.95052962,-11.08193649
14/08/2006,-12.68517708,-10.10748701
15/08/2006,-12.91202018,-10.76098245
16/08/2006,-13.19621874,-11.41112778
17/08/2006,-12.87320905,-10.62584793
18/08/2006,-12.17245147,-9.839047834
21/08/2006,-13.01879339,-10.63486411
22/08/2006,-12.56355819,-10.43622404
23/08/2006,-12.80902647,-10.47434832
24/08/2006,-12.5818828,-10.52774268
25/08/2006,-12.5818828,-9.680608432
28/08/2006,-13.01625485,-9.92277583
29/08/2006,-12.73173284,-10.19587551
30/08/2006,-13.39373398,-10.69792937
31/08/2006,-13.29853215,-10.49915261
01/09/2006,-13.4507102,-10.92643782
05/09/2006,-12.78391652,-11.46283629
06/09/2006,-12.17831471,-10.86961595
07/09/2006,-11.9149588,-10.09608451
08/09/2006,-11.35210702,-9.298090896
11/09/2006,-11.20285329,-8.898482964
12/09/2006,-11.8362363,-9.13879537
13/09/2006,-11.92997458,-9.259241019
14/09/2006,-12.56799297,-9.402442707
15/09/2006,-12.02030647,-8.994864777
18/09/2006,-11.96395786,-9.257963326
19/09/2006,-12.26431454,-9.28811105
20/09/2006,-12.60323376,-9.348424681
21/09/2006,-13.01887706,-9.559649786
22/09/2006,-13.22756612,-8.939752599
25/09/2006,-13.1705319,-8.992344635
26/09/2006,-12.92352449,-8.939724925
27/09/2006,-12.44968067,-8.699304188
28/09/2006,-11.82715661,-8.594372394
29/09/2006,-11.6584277,-8.242470627
02/10/2006,-12.42578687,-8.548372291
03/10/2006,-12.48236929,-7.987079071
04/10/2006,-12.31252592,-7.920099835
05/10/2006,-11.95457566,-8.076280112
06/10/2006,-11.63544669,-7.875162793
10/10/2006,-10.75595567,-7.986670376
11/10/2006,-10.84870285,-8.008996788
12/10/2006,-10.79300288,-8.85014611
13/10/2006,-10.75589025,-8.835132223
16/10/2006,-11.05268119,-9.247952158
17/10/2006,-11.74105329,-9.285636813
18/10/2006,-11.42258195,-9.263017496
19/10/2006,-11.88943536,-9.896215144
20/10/2006,-12.24590815,-9.812768019
23/10/2006,-11.6057274,-9.759709579
24/10/2006,-11.79281813,-9.865770185
25/10/2006,-11.94277127,-10.11603562
26/10/2006,-12.48716774,-10.35172329
27/10/2006,-12.97791897,-11.19001014
30/10/2006,-13.28140911,-11.27454749
31/10/2006,-13.58582311,-11.93603507
01/11/2006,-13.62399105,-12.05217909
02/11/2006,-13.60489979,-11.9126442
03/11/2006,-13.20405994,-11.36302352
06/11/2006,-12.97592306,-11.47080703
07/11/2006,-13.65877586,-12.14903439
08/11/2006,-13.44869183,-11.46617569
09/11/2006,-13.48680885,-11.21954756
10/11/2006,-13.7727955,-11.0196552
13/11/2006,-13.25654311,-10.44419291
14/11/2006,-12.85707574,-10.79512364
15/11/2006,-12.51603747,-10.62669614
16/11/2006,-12.62933052,-11.14641488
17/11/2006,-12.79946284,-11.18482914
20/11/2006,-12.9509493,-11.13871431
21/11/2006,-13.04577198,-11.27699502
22/11/2006,-13.89998611,-12.11552106
24/11/2006,-14.780706,-12.42583914
27/11/2006,-15.05113289,-12.46474964
28/11/2006,-15.63219041,-12.97078312
29/11/2006,-15.69063577,-13.11162819
30/11/2006,-16.70428099,-13.87169715
01/12/2006,-17.21629359,-14.10067464
04/12/2006,-17.17670531,-13.84742995
05/12/2006,-16.97884223,-13.45273465
06/12/2006,-16.70238094,-13.61785495
07/12/2006,-16.36760347,-14.03527639
08/12/2006,-16.0535701,-13.42629189
11/12/2006,-15.97530753,-13.17473934
12/12/2006,-16.50316677,-13.23746968
13/12/2006,-16.54247494,-13.50424096
14/12/2006,-16.46382768,-13.15808409
15/12/2006,-15.91372944,-12.97776265
18/12/2006,-15.50341291,-12.57863915
19/12/2006,-16.55420101,-13.1944315
20/12/2006,-16.45587259,-13.39835307
21/12/2006,-16.3379944,-13.3040431
22/12/2006,-16.06326912,-13.02923154
26/12/2006,-16.06326912,-13.01357106
27/12/2006,-16.04369965,-13.17015135
28/12/2006,-16.31761865,-13.67199405
29/12/2006,-16.14104419,-13.71139826
02/01/2007,-16.90485148,-14.665356
03/01/2007,-15.68124777,-14.0842846
04/01/2007,-15.40829008,-13.38786169
05/01/2007,-14.68886562,-12.59408614
08/01/2007,-15.09427102,-12.79681519
09/01/2007,-15.17180543,-12.56242188
10/01/2007,-14.84202851,-12.18826956
11/01/2007,-15.38340515,-12.91825326
12/01/2007,-16.08324963,-12.95736771
16/01/2007,-16.22028957,-12.95736771
17/01/2007,-16.80840955,-13.45040261
18/01/2007,-16.78868957,-13.71780332
19/01/2007,-17.00556654,-13.79666145
22/01/2007,-17.06484337,-13.81244553
23/01/2007,-17.44048591,-14.15974997
24/01/2007,-16.56729679,-12.84489848
25/01/2007,-16.72468416,-12.2820027
26/01/2007,-16.17296002,-11.62896686
29/01/2007,-16.1533637,-11.65986205
30/01/2007,-16.27091856,-11.62895731
31/01/2007,-16.25130303,-11.83749983
01/02/2007,-16.62392511,-11.91489921
02/02/2007,-16.50581487,-11.93039108
05/02/2007,-16.1912258,-12.20928789
06/02/2007,-16.66162957,-12.20928789
07/02/2007,-16.70101515,-12.4268143
08/02/2007,-16.1099986,-12.76160097
09/02/2007,-15.73788736,-12.16008546
12/02/2007,-15.54276541,-11.6553487
13/02/2007,-15.38697184,-12.27344343
14/02/2007,-16.32027925,-13.0197701
15/02/2007,-15.82960211,-13.19992205
16/02/2007,-15.67335211,-13.46671427
20/02/2007,-15.90736147,-13.26215093
21/02/2007,-15.79008235,-13.8588846
22/02/2007,-16.02436583,-13.81149124
23/02/2007,-16.37661632,-14.12729733
26/02/2007,-16.33733902,-14.26194013
27/02/2007,-16.49438653,-14.28573266
28/02/2007,-16.23878291,-13.77010518
01/03/2007,-16.06227771,-13.39917945
02/03/2007,-15.45538656,-13.02962449
05/03/2007,-14.28784424,-11.65868833
06/03/2007,-14.48018892,-11.77460796
07/03/2007,-14.71144735,-12.13824433
08/03/2007,-14.63418253,-12.04506215
09/03/2007,-14.7113877,-12.65794035
12/03/2007,-14.57617426,-13.07945312
13/03/2007,-14.74978537,-13.48707246
14/03/2007,-14.82708005,-13.34539596
15/03/2007,-14.96245039,-13.65192744
16/03/2007,-15.25292289,-14.45609016
19/03/2007,-15.44713536,-15.06012767
20/03/2007,-16.0698246,-15.30800869
21/03/2007,-16.14814847,-15.29197663
22/03/2007,-16.54007478,-16.13352508
23/03/2007,-16.32366715,-15.87487652
26/03/2007,-16.63776217,-16.31021995
27/03/2007,-16.49991262,-16.21305396
28/03/2007,-16.22459305,-15.89757103
29/03/2007,-16.3030398,-16.07497608
30/03/2007,-16.59744609,-16.39002576
02/04/2007,-17.10925711,-17.15177616
03/04/2007,-17.0894708,-16.71898178
04/04/2007,-16.95099405,-17.32065671
05/04/2007,-16.7139336,-17.47607594
06/04/2007,-16.43801716,-17.28764402
09/04/2007,-16.2021681,-17.16498477
10/04/2007,-16.75118771,-18.16955844
11/04/2007,-17.1060773,-18.27681031
12/04/2007,-17.02693207,-18.48328537
13/04/2007,-17.32349197,-19.07916388
16/04/2007,-17.7200813,-19.09581528
17/04/2007,-18.47660131,-19.5704593
18/04/2007,-18.37630041,-19.40312329
19/04/2007,-18.31618017,-19.4448874
20/04/2007,-18.41632037,-19.52845053
23/04/2007,-18.25593544,-19.23573497
24/04/2007,-18.31598348,-18.57696246
25/04/2007,-18.3760676,-19.16514902
26/04/2007,-17.69470487,-18.20681568
27/04/2007,-18.09279404,-18.8919168
30/04/2007,-18.1727301,-19.06645137
01/05/2007,-18.1327301,-18.60021209
02/05/2007,-17.71289803,-18.11127532
03/05/2007,-17.55363066,-18.04530138
04/05/2007,-17.83190536,-17.62499481
07/05/2007,-17.89170205,-18.19947162
08/05/2007,-17.67231633,-18.47186122
09/05/2007,-17.99072429,-18.57118253
10/05/2007,-17.33191015,-18.99371774
11/05/2007,-17.29224335,-19.06027902
14/05/2007,-17.17329014,-19.15186173
15/05/2007,-17.47031984,-19.32686173
16/05/2007,-17.03337843,-18.11641011
17/05/2007,-16.89495645,-17.76174168
18/05/2007,-16.93445092,-18.13981351
21/05/2007,-16.63812535,-17.52930283
22/05/2007,-16.99266544,-17.68510439
23/05/2007,-17.56590125,-18.0875354
24/05/2007,-17.42673624,-17.60926378
25/05/2007,-17.38703007,-17.40409348
29/05/2007,-17.22826841,-17.55151363
30/05/2007,-16.89143465,-17.77297032
31/05/2007,-17.14814871,-18.39771344
01/06/2007,-17.18774483,-18.89403241
04/06/2007,-17.76211599,-19.22656213
05/06/2007,-17.86171758,-19.58522423
06/06/2007,-17.74207651,-20.02888739
07/06/2007,-17.14458597,-20.48293599
08/06/2007,-16.43185581,-20.24642952
11/06/2007,-16.56946148,-20.23800279
12/06/2007,-16.90410715,-20.38967115
13/06/2007,-16.78560033,-19.95085258
14/06/2007,-16.62777828,-19.32070639
15/06/2007,-16.98231836,-19.92185859
18/06/2007,-17.25905289,-20.17385355
19/06/2007,-17.57619858,-20.63701145
20/06/2007,-17.83469928,-20.61163074
21/06/2007,-17.77489066,-20.730044
22/06/2007,-18.0339064,-20.89093823
25/06/2007,-17.95400229,-20.87397471
26/06/2007,-18.13364301,-20.79765178
27/06/2007,-17.973675,-19.61978549
28/06/2007,-18.25317191,-20.63318583
29/06/2007,-18.47339213,-20.98854584
02/07/2007,-18.95493306,-22.2112681
03/07/2007,-18.99525564,-21.59233919
05/07/2007,-18.71288371,-21.79737977
06/07/2007,-18.75310897,-21.89154979
09/07/2007,-18.97443694,-22.31142982
10/07/2007,-19.37774406,-22.50934739
11/07/2007,-19.74219031,-22.41450345
12/07/2007,-19.57962172,-22.69015165
13/07/2007,-19.86365499,-23.26888535
16/07/2007,-20.00607615,-23.65984973
17/07/2007,-20.39319922,-23.7732383
18/07/2007,-20.78182675,-24.29716425
19/07/2007,-20.57648794,-24.49906032
20/07/2007,-20.9453404,-24.49906032
23/07/2007,-21.02761107,-24.93885274
24/07/2007,-21.2334571,-25.00953036
25/07/2007,-20.6765264,-24.85923419
26/07/2007,-20.55344948,-24.3119178
27/07/2007,-19.57004444,-21.74826548
30/07/2007,-19.32658735,-21.14905301
31/07/2007,-19.93375189,-22.13611904
01/08/2007,-19.66904002,-21.4657856
02/08/2007,-19.85181825,-22.14019229
03/08/2007,-20.23838997,-21.88234957
06/08/2007,-19.5847952,-21.87377692
07/08/2007,-19.13836663,-21.5394721
08/08/2007,-19.94644743,-22.40235121
09/08/2007,-19.47801566,-21.51472626
10/08/2007,-19.21448434,-20.4896985
13/08/2007,-18.7494621,-20.19376546
14/08/2007,-18.12559412,-19.64579716
15/08/2007,-17.74559412,-17.92700786
16/08/2007,-17.26741122,-13.05559342
17/08/2007,-17.26741122,-13.4014238
20/08/2007,-17.26741122,-14.87630352
21/08/2007,-17.18809335,-14.81226254
22/08/2007,-17.70325087,-15.34826254
23/08/2007,-18.30074141,-16.46625498
24/08/2007,-18.62131845,-17.77583689
27/08/2007,-18.78212247,-18.32804986
28/08/2007,-18.43986356,-17.34180753
29/08/2007,-19.02172552,-17.13663723
30/08/2007,-18.92081734,-17.05473715
31/08/2007,-18.94097863,-16.73558822
04/09/2007,-18.65866365,-17.7960336
05/09/2007,-19.22170407,-17.7960336
